id,emp_id,processed_by,processed_at,requested_at,start_date,end_date,reason,approval_status
245,1213,00000000-0000-0000-0000-000000000000,2025-04-19,2025-04-19,2025-04-25,2025-04-26,Annual,1
246,407,00000000-0000-0000-0000-000000000000,2025-12-05,2025-12-05,2025-12-13,2025-12-18,Annual,1
247,86,00000000-0000-0000-0000-000000000000,2025-02-04,2025-02-04,2025-02-11,2025-02-16,Sick,1
248,1311,00000000-0000-0000-0000-000000000000,2025-05-24,2025-05-24,2025-06-05,2025-06-07,Maternity/Paternity,1
249,390,00000000-0000-0000-0000-000000000000,2026-03-13,2026-03-13,2026-03-16,2026-03-17,Unpaid,0
250,1131,00000000-0000-0000-0000-000000000000,2025-06-04,2025-06-04,2025-06-06,2025-06-12,Annual,1
251,987,00000000-0000-0000-0000-000000000000,2026-03-26,2026-03-26,2026-04-09,2026-04-13,Annual,0
252,93,00000000-0000-0000-0000-000000000000,2025-04-17,2025-04-17,2025-04-23,2025-05-02,Annual,1
253,291,00000000-0000-0000-0000-000000000000,2025-04-14,2025-04-14,2025-04-20,2025-04-25,Annual,1
254,151,00000000-0000-0000-0000-000000000000,2026-01-16,2026-01-16,2026-01-25,2026-01-27,Unpaid,0
255,1236,00000000-0000-0000-0000-000000000000,2025-03-17,2025-03-17,2025-03-24,2025-03-27,Sick,1
256,187,00000000-0000-0000-0000-000000000000,2025-08-14,2025-08-14,2025-08-17,2025-08-26,Maternity/Paternity,1
257,225,00000000-0000-0000-0000-000000000000,2025-07-05,2025-07-05,2025-07-19,2025-07-24,Annual,0
258,1061,00000000-0000-0000-0000-000000000000,2025-09-30,2025-09-30,2025-10-08,2025-10-15,Annual,1
259,1174,00000000-0000-0000-0000-000000000000,2025-03-12,2025-03-12,2025-03-14,2025-03-21,Annual,0
260,1164,00000000-0000-0000-0000-000000000000,2025-01-22,2025-01-22,2025-01-30,2025-02-05,Annual,1
261,623,00000000-0000-0000-0000-000000000000,2025-10-07,2025-10-07,2025-10-12,2025-10-15,Annual,1
262,1057,00000000-0000-0000-0000-000000000000,2025-06-21,2025-06-21,2025-06-27,2025-07-06,Annual,1
263,1311,00000000-0000-0000-0000-000000000000,2026-02-19,2026-02-19,2026-02-26,2026-03-03,Annual,1
264,968,00000000-0000-0000-0000-000000000000,2025-06-08,2025-06-08,2025-06-13,2025-06-16,Maternity/Paternity,1
265,441,00000000-0000-0000-0000-000000000000,2025-08-11,2025-08-11,2025-08-23,2025-09-01,Annual,1
266,1425,00000000-0000-0000-0000-000000000000,2025-06-15,2025-06-15,2025-06-26,2025-07-04,Annual,1
267,535,00000000-0000-0000-0000-000000000000,2025-08-27,2025-08-27,2025-09-06,2025-09-12,Annual,1
268,92,00000000-0000-0000-0000-000000000000,2026-02-11,2026-02-11,2026-02-20,2026-02-28,Annual,1
269,1400,00000000-0000-0000-0000-000000000000,2025-08-12,2025-08-12,2025-08-18,2025-08-24,Sick,1
270,672,00000000-0000-0000-0000-000000000000,2026-01-18,2026-01-18,2026-02-01,2026-02-02,Sick,1
271,6,00000000-0000-0000-0000-000000000000,2025-01-03,2025-01-03,2025-01-15,2025-01-16,Annual,2
272,1019,00000000-0000-0000-0000-000000000000,2025-10-26,2025-10-26,2025-11-05,2025-11-14,Annual,1
273,238,00000000-0000-0000-0000-000000000000,2025-01-16,2025-01-16,2025-01-23,2025-01-31,Sick,0
274,420,00000000-0000-0000-0000-000000000000,2026-03-07,2026-03-07,2026-03-19,2026-03-22,Annual,1
275,306,00000000-0000-0000-0000-000000000000,2025-04-04,2025-04-04,2025-04-09,2025-04-14,Annual,1
276,483,00000000-0000-0000-0000-000000000000,2025-06-19,2025-06-19,2025-06-21,2025-06-30,Annual,1
277,1011,00000000-0000-0000-0000-000000000000,2025-01-22,2025-01-22,2025-01-29,2025-01-31,Annual,1
278,223,00000000-0000-0000-0000-000000000000,2025-07-10,2025-07-10,2025-07-19,2025-07-26,Annual,1
279,77,00000000-0000-0000-0000-000000000000,2025-05-09,2025-05-09,2025-05-18,2025-05-27,Unpaid,1
280,1422,00000000-0000-0000-0000-000000000000,2025-04-16,2025-04-16,2025-04-21,2025-04-26,Sick,1
281,585,00000000-0000-0000-0000-000000000000,2025-08-07,2025-08-07,2025-08-21,2025-08-22,Annual,1
282,580,00000000-0000-0000-0000-000000000000,2026-03-25,2026-03-25,2026-04-08,2026-04-11,Annual,1
283,701,00000000-0000-0000-0000-000000000000,2025-01-16,2025-01-16,2025-01-27,2025-01-27,Annual,1
284,423,00000000-0000-0000-0000-000000000000,2025-03-24,2025-03-24,2025-04-03,2025-04-09,Unpaid,1
285,1427,00000000-0000-0000-0000-000000000000,2025-03-13,2025-03-13,2025-03-15,2025-03-15,Annual,1
286,1142,00000000-0000-0000-0000-000000000000,2025-06-23,2025-06-23,2025-06-28,2025-07-06,Maternity/Paternity,1
287,43,00000000-0000-0000-0000-000000000000,2025-10-14,2025-10-14,2025-10-16,2025-10-25,Annual,1
288,1322,00000000-0000-0000-0000-000000000000,2025-11-10,2025-11-10,2025-11-15,2025-11-17,Annual,1
289,1432,00000000-0000-0000-0000-000000000000,2025-06-13,2025-06-13,2025-06-18,2025-06-19,Annual,0
290,1129,00000000-0000-0000-0000-000000000000,2025-12-29,2025-12-29,2026-01-06,2026-01-11,Annual,1
291,478,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-27,2025-07-30,Unpaid,1
292,1047,00000000-0000-0000-0000-000000000000,2025-11-18,2025-11-18,2025-11-30,2025-12-05,Annual,1
293,708,00000000-0000-0000-0000-000000000000,2025-01-18,2025-01-18,2025-01-21,2025-01-28,Annual,1
294,377,00000000-0000-0000-0000-000000000000,2025-07-29,2025-07-29,2025-08-09,2025-08-14,Sick,1
295,326,00000000-0000-0000-0000-000000000000,2026-02-20,2026-02-20,2026-03-04,2026-03-04,Annual,1
296,417,00000000-0000-0000-0000-000000000000,2025-10-17,2025-10-17,2025-10-28,2025-10-30,Unpaid,1
297,826,00000000-0000-0000-0000-000000000000,2025-07-28,2025-07-28,2025-08-09,2025-08-12,Annual,1
298,515,00000000-0000-0000-0000-000000000000,2026-01-19,2026-01-19,2026-01-29,2026-02-04,Annual,1
299,156,00000000-0000-0000-0000-000000000000,2025-11-16,2025-11-16,2025-11-29,2025-12-06,Annual,1
300,100,00000000-0000-0000-0000-000000000000,2025-09-22,2025-09-22,2025-09-29,2025-09-30,Sick,1
301,231,00000000-0000-0000-0000-000000000000,2025-06-22,2025-06-22,2025-07-03,2025-07-06,Sick,1
302,382,00000000-0000-0000-0000-000000000000,2025-07-18,2025-07-18,2025-07-30,2025-08-04,Annual,0
303,211,00000000-0000-0000-0000-000000000000,2025-06-15,2025-06-15,2025-06-25,2025-06-27,Annual,1
304,1267,00000000-0000-0000-0000-000000000000,2025-04-10,2025-04-10,2025-04-17,2025-04-21,Annual,1
305,634,00000000-0000-0000-0000-000000000000,2025-02-05,2025-02-05,2025-02-16,2025-02-25,Sick,1
306,201,00000000-0000-0000-0000-000000000000,2025-06-11,2025-06-11,2025-06-13,2025-06-17,Annual,1
307,1098,00000000-0000-0000-0000-000000000000,2025-10-20,2025-10-20,2025-10-23,2025-10-26,Annual,1
308,1054,00000000-0000-0000-0000-000000000000,2025-02-12,2025-02-12,2025-02-24,2025-02-28,Annual,1
309,552,00000000-0000-0000-0000-000000000000,2025-07-17,2025-07-17,2025-07-28,2025-08-02,Sick,1
310,1244,00000000-0000-0000-0000-000000000000,2025-09-24,2025-09-24,2025-10-02,2025-10-11,Annual,1
311,589,00000000-0000-0000-0000-000000000000,2025-06-16,2025-06-16,2025-06-18,2025-06-26,Sick,1
312,346,00000000-0000-0000-0000-000000000000,2026-02-09,2026-02-09,2026-02-21,2026-02-23,Annual,1
313,532,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-21,2025-07-27,Sick,0
314,878,00000000-0000-0000-0000-000000000000,2025-07-22,2025-07-22,2025-07-29,2025-07-30,Annual,1
315,160,00000000-0000-0000-0000-000000000000,2025-11-04,2025-11-04,2025-11-13,2025-11-17,Sick,1
316,519,00000000-0000-0000-0000-000000000000,2026-01-04,2026-01-04,2026-01-10,2026-01-16,Annual,2
317,639,00000000-0000-0000-0000-000000000000,2025-04-06,2025-04-06,2025-04-20,2025-04-22,Annual,1
318,212,00000000-0000-0000-0000-000000000000,2025-10-12,2025-10-12,2025-10-26,2025-10-30,Sick,1
319,1248,00000000-0000-0000-0000-000000000000,2025-06-27,2025-06-27,2025-07-04,2025-07-13,Annual,1
320,9,00000000-0000-0000-0000-000000000000,2025-03-31,2025-03-31,2025-04-11,2025-04-14,Annual,1
321,1237,00000000-0000-0000-0000-000000000000,2026-03-13,2026-03-13,2026-03-27,2026-04-03,Annual,1
322,663,00000000-0000-0000-0000-000000000000,2025-10-25,2025-10-25,2025-11-08,2025-11-12,Annual,1
323,960,00000000-0000-0000-0000-000000000000,2026-03-27,2026-03-27,2026-04-07,2026-04-12,Unpaid,1
324,776,00000000-0000-0000-0000-000000000000,2025-05-23,2025-05-23,2025-05-26,2025-06-03,Annual,1
325,1333,00000000-0000-0000-0000-000000000000,2025-10-10,2025-10-10,2025-10-20,2025-10-23,Annual,1
326,256,00000000-0000-0000-0000-000000000000,2025-07-31,2025-07-31,2025-08-03,2025-08-12,Annual,1
327,387,00000000-0000-0000-0000-000000000000,2025-03-06,2025-03-06,2025-03-08,2025-03-17,Annual,1
328,31,00000000-0000-0000-0000-000000000000,2025-03-09,2025-03-09,2025-03-22,2025-03-25,Annual,1
329,227,00000000-0000-0000-0000-000000000000,2025-09-22,2025-09-22,2025-10-03,2025-10-08,Annual,0
330,18,00000000-0000-0000-0000-000000000000,2025-01-14,2025-01-14,2025-01-19,2025-01-20,Annual,1
331,542,00000000-0000-0000-0000-000000000000,2025-07-07,2025-07-07,2025-07-19,2025-07-19,Annual,1
332,720,00000000-0000-0000-0000-000000000000,2025-02-20,2025-02-20,2025-03-05,2025-03-12,Sick,0
333,209,00000000-0000-0000-0000-000000000000,2025-05-20,2025-05-20,2025-05-22,2025-05-30,Annual,1
334,427,00000000-0000-0000-0000-000000000000,2025-10-02,2025-10-02,2025-10-08,2025-10-09,Unpaid,0
335,49,00000000-0000-0000-0000-000000000000,2025-01-06,2025-01-06,2025-01-18,2025-01-27,Annual,0
336,524,00000000-0000-0000-0000-000000000000,2025-03-23,2025-03-23,2025-04-04,2025-04-06,Unpaid,1
337,621,00000000-0000-0000-0000-000000000000,2026-01-19,2026-01-19,2026-01-27,2026-01-27,Annual,1
338,1279,00000000-0000-0000-0000-000000000000,2025-10-11,2025-10-11,2025-10-23,2025-10-24,Sick,1
339,973,00000000-0000-0000-0000-000000000000,2026-01-31,2026-01-31,2026-02-07,2026-02-11,Annual,1
340,225,00000000-0000-0000-0000-000000000000,2025-10-16,2025-10-16,2025-10-21,2025-10-28,Annual,0
341,342,00000000-0000-0000-0000-000000000000,2025-02-08,2025-02-08,2025-02-19,2025-02-28,Annual,0
342,49,00000000-0000-0000-0000-000000000000,2025-03-29,2025-03-29,2025-04-09,2025-04-18,Annual,1
343,1208,00000000-0000-0000-0000-000000000000,2025-02-01,2025-02-01,2025-02-14,2025-02-18,Annual,1
344,153,00000000-0000-0000-0000-000000000000,2025-09-14,2025-09-14,2025-09-21,2025-09-21,Annual,1
345,901,00000000-0000-0000-0000-000000000000,2026-02-19,2026-02-19,2026-02-23,2026-02-26,Annual,1
346,465,00000000-0000-0000-0000-000000000000,2025-03-29,2025-03-29,2025-04-11,2025-04-12,Annual,1
347,785,00000000-0000-0000-0000-000000000000,2025-07-27,2025-07-27,2025-08-06,2025-08-12,Annual,1
348,1427,00000000-0000-0000-0000-000000000000,2025-02-20,2025-02-20,2025-03-06,2025-03-13,Sick,1
349,664,00000000-0000-0000-0000-000000000000,2025-08-07,2025-08-07,2025-08-21,2025-08-21,Sick,1
350,633,00000000-0000-0000-0000-000000000000,2025-10-27,2025-10-27,2025-11-05,2025-11-05,Annual,1
351,874,00000000-0000-0000-0000-000000000000,2025-08-20,2025-08-20,2025-08-30,2025-08-31,Maternity/Paternity,1
352,1151,00000000-0000-0000-0000-000000000000,2025-03-28,2025-03-28,2025-04-05,2025-04-12,Unpaid,0
353,984,00000000-0000-0000-0000-000000000000,2025-09-26,2025-09-26,2025-10-03,2025-10-10,Annual,1
354,881,00000000-0000-0000-0000-000000000000,2025-10-04,2025-10-04,2025-10-10,2025-10-15,Annual,1
355,1007,00000000-0000-0000-0000-000000000000,2025-10-29,2025-10-29,2025-11-05,2025-11-07,Annual,0
356,535,00000000-0000-0000-0000-000000000000,2025-09-27,2025-09-27,2025-10-11,2025-10-11,Sick,1
357,1404,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-04-28,2025-05-03,Sick,0
358,286,00000000-0000-0000-0000-000000000000,2026-01-30,2026-01-30,2026-02-01,2026-02-07,Sick,1
359,79,00000000-0000-0000-0000-000000000000,2026-01-23,2026-01-23,2026-02-05,2026-02-05,Annual,1
360,1031,00000000-0000-0000-0000-000000000000,2025-08-16,2025-08-16,2025-08-20,2025-08-29,Sick,1
361,1427,00000000-0000-0000-0000-000000000000,2025-12-14,2025-12-14,2025-12-23,2025-12-24,Sick,1
362,982,00000000-0000-0000-0000-000000000000,2026-02-02,2026-02-02,2026-02-16,2026-02-25,Sick,1
363,1393,00000000-0000-0000-0000-000000000000,2025-04-18,2025-04-18,2025-04-21,2025-04-26,Annual,1
364,524,00000000-0000-0000-0000-000000000000,2025-11-24,2025-11-24,2025-12-04,2025-12-05,Sick,1
365,1344,00000000-0000-0000-0000-000000000000,2025-12-01,2025-12-01,2025-12-06,2025-12-08,Annual,1
366,367,00000000-0000-0000-0000-000000000000,2025-06-11,2025-06-11,2025-06-25,2025-06-27,Annual,1
367,750,00000000-0000-0000-0000-000000000000,2025-12-13,2025-12-13,2025-12-25,2026-01-01,Annual,1
368,1310,00000000-0000-0000-0000-000000000000,2025-04-10,2025-04-10,2025-04-12,2025-04-13,Annual,1
369,682,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-12,2026-03-14,Annual,1
370,1354,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-16,2025-08-18,Annual,1
371,1260,00000000-0000-0000-0000-000000000000,2026-01-25,2026-01-25,2026-02-02,2026-02-08,Sick,1
372,647,00000000-0000-0000-0000-000000000000,2025-06-11,2025-06-11,2025-06-18,2025-06-18,Annual,1
373,1179,00000000-0000-0000-0000-000000000000,2026-03-06,2026-03-06,2026-03-10,2026-03-16,Annual,1
374,703,00000000-0000-0000-0000-000000000000,2025-03-18,2025-03-18,2025-03-21,2025-03-25,Sick,1
375,1459,00000000-0000-0000-0000-000000000000,2025-02-22,2025-02-22,2025-02-28,2025-03-06,Annual,1
376,789,00000000-0000-0000-0000-000000000000,2025-04-18,2025-04-18,2025-04-28,2025-05-04,Unpaid,1
377,490,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-04-28,2025-05-04,Unpaid,1
378,800,00000000-0000-0000-0000-000000000000,2025-09-03,2025-09-03,2025-09-05,2025-09-12,Annual,0
379,1203,00000000-0000-0000-0000-000000000000,2025-09-29,2025-09-29,2025-10-04,2025-10-06,Sick,0
380,1402,00000000-0000-0000-0000-000000000000,2025-10-03,2025-10-03,2025-10-05,2025-10-12,Maternity/Paternity,1
381,1055,00000000-0000-0000-0000-000000000000,2025-07-11,2025-07-11,2025-07-20,2025-07-29,Annual,1
382,570,00000000-0000-0000-0000-000000000000,2025-10-29,2025-10-29,2025-11-02,2025-11-02,Annual,1
383,1359,00000000-0000-0000-0000-000000000000,2026-02-20,2026-02-20,2026-02-22,2026-02-23,Annual,1
384,264,00000000-0000-0000-0000-000000000000,2025-06-28,2025-06-28,2025-07-05,2025-07-14,Sick,1
385,292,00000000-0000-0000-0000-000000000000,2025-06-06,2025-06-06,2025-06-17,2025-06-26,Annual,1
386,1125,00000000-0000-0000-0000-000000000000,2025-09-30,2025-09-30,2025-10-11,2025-10-15,Unpaid,1
387,480,00000000-0000-0000-0000-000000000000,2025-02-24,2025-02-24,2025-03-06,2025-03-12,Annual,1
388,622,00000000-0000-0000-0000-000000000000,2025-07-11,2025-07-11,2025-07-13,2025-07-21,Sick,1
389,101,00000000-0000-0000-0000-000000000000,2025-06-23,2025-06-23,2025-07-06,2025-07-06,Sick,1
390,881,00000000-0000-0000-0000-000000000000,2025-10-06,2025-10-06,2025-10-13,2025-10-20,Annual,1
391,500,00000000-0000-0000-0000-000000000000,2025-06-07,2025-06-07,2025-06-12,2025-06-16,Unpaid,1
392,1296,00000000-0000-0000-0000-000000000000,2025-05-06,2025-05-06,2025-05-17,2025-05-26,Annual,1
393,1267,00000000-0000-0000-0000-000000000000,2025-10-27,2025-10-27,2025-11-05,2025-11-06,Unpaid,1
394,620,00000000-0000-0000-0000-000000000000,2025-11-01,2025-11-01,2025-11-15,2025-11-20,Unpaid,1
395,1232,00000000-0000-0000-0000-000000000000,2025-12-17,2025-12-17,2025-12-30,2025-12-30,Sick,1
396,966,00000000-0000-0000-0000-000000000000,2026-01-14,2026-01-14,2026-01-24,2026-02-01,Annual,1
397,569,00000000-0000-0000-0000-000000000000,2026-01-17,2026-01-17,2026-01-20,2026-01-28,Sick,2
398,1403,00000000-0000-0000-0000-000000000000,2025-09-14,2025-09-14,2025-09-23,2025-09-29,Maternity/Paternity,1
399,1011,00000000-0000-0000-0000-000000000000,2026-01-26,2026-01-26,2026-02-09,2026-02-17,Unpaid,1
400,739,00000000-0000-0000-0000-000000000000,2025-12-13,2025-12-13,2025-12-27,2026-01-04,Annual,1
401,1328,00000000-0000-0000-0000-000000000000,2025-06-08,2025-06-08,2025-06-18,2025-06-21,Annual,1
402,303,00000000-0000-0000-0000-000000000000,2025-06-09,2025-06-09,2025-06-23,2025-06-24,Annual,0
403,1069,00000000-0000-0000-0000-000000000000,2026-01-18,2026-01-18,2026-01-20,2026-01-20,Unpaid,1
404,697,00000000-0000-0000-0000-000000000000,2025-01-06,2025-01-06,2025-01-17,2025-01-17,Annual,1
405,1289,00000000-0000-0000-0000-000000000000,2025-03-28,2025-03-28,2025-04-01,2025-04-04,Annual,0
406,672,00000000-0000-0000-0000-000000000000,2026-01-17,2026-01-17,2026-01-28,2026-01-29,Sick,1
407,488,00000000-0000-0000-0000-000000000000,2026-02-27,2026-02-27,2026-03-01,2026-03-07,Annual,1
408,1244,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-17,2025-08-21,Sick,1
409,322,00000000-0000-0000-0000-000000000000,2025-11-15,2025-11-15,2025-11-26,2025-12-02,Unpaid,1
410,597,00000000-0000-0000-0000-000000000000,2025-08-23,2025-08-23,2025-08-31,2025-09-02,Unpaid,1
411,367,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-04-27,2025-04-29,Unpaid,1
412,408,00000000-0000-0000-0000-000000000000,2025-08-10,2025-08-10,2025-08-20,2025-08-28,Annual,1
413,1260,00000000-0000-0000-0000-000000000000,2025-06-16,2025-06-16,2025-06-25,2025-06-30,Unpaid,1
414,1272,00000000-0000-0000-0000-000000000000,2025-10-28,2025-10-28,2025-11-01,2025-11-08,Unpaid,1
415,264,00000000-0000-0000-0000-000000000000,2025-09-29,2025-09-29,2025-10-03,2025-10-12,Annual,1
416,199,00000000-0000-0000-0000-000000000000,2025-02-20,2025-02-20,2025-03-03,2025-03-09,Annual,2
417,729,00000000-0000-0000-0000-000000000000,2026-01-08,2026-01-08,2026-01-20,2026-01-29,Annual,1
418,553,00000000-0000-0000-0000-000000000000,2025-07-07,2025-07-07,2025-07-16,2025-07-22,Annual,1
419,917,00000000-0000-0000-0000-000000000000,2026-02-27,2026-02-27,2026-03-08,2026-03-14,Annual,1
420,717,00000000-0000-0000-0000-000000000000,2025-08-01,2025-08-01,2025-08-09,2025-08-16,Sick,1
421,549,00000000-0000-0000-0000-000000000000,2025-01-22,2025-01-22,2025-02-04,2025-02-07,Sick,2
422,1359,00000000-0000-0000-0000-000000000000,2025-06-25,2025-06-25,2025-07-06,2025-07-12,Annual,1
423,242,00000000-0000-0000-0000-000000000000,2026-01-12,2026-01-12,2026-01-23,2026-01-27,Sick,1
424,579,00000000-0000-0000-0000-000000000000,2025-04-11,2025-04-11,2025-04-18,2025-04-18,Annual,1
425,619,00000000-0000-0000-0000-000000000000,2025-12-08,2025-12-08,2025-12-16,2025-12-22,Annual,1
426,1265,00000000-0000-0000-0000-000000000000,2026-03-20,2026-03-20,2026-03-25,2026-03-27,Annual,1
427,917,00000000-0000-0000-0000-000000000000,2025-05-05,2025-05-05,2025-05-11,2025-05-18,Unpaid,1
428,527,00000000-0000-0000-0000-000000000000,2026-03-11,2026-03-11,2026-03-19,2026-03-19,Maternity/Paternity,1
429,109,00000000-0000-0000-0000-000000000000,2025-02-23,2025-02-23,2025-03-01,2025-03-02,Maternity/Paternity,1
430,8,00000000-0000-0000-0000-000000000000,2025-03-26,2025-03-26,2025-04-04,2025-04-10,Sick,1
431,652,00000000-0000-0000-0000-000000000000,2026-03-05,2026-03-05,2026-03-12,2026-03-15,Annual,1
432,897,00000000-0000-0000-0000-000000000000,2025-06-25,2025-06-25,2025-06-29,2025-07-03,Annual,1
433,448,00000000-0000-0000-0000-000000000000,2026-02-03,2026-02-03,2026-02-05,2026-02-10,Annual,1
434,1354,00000000-0000-0000-0000-000000000000,2026-01-20,2026-01-20,2026-01-26,2026-02-03,Annual,1
435,516,00000000-0000-0000-0000-000000000000,2025-12-19,2025-12-19,2026-01-02,2026-01-03,Unpaid,0
436,136,00000000-0000-0000-0000-000000000000,2025-12-12,2025-12-12,2025-12-22,2025-12-31,Annual,1
437,481,00000000-0000-0000-0000-000000000000,2025-06-21,2025-06-21,2025-07-04,2025-07-08,Annual,1
438,791,00000000-0000-0000-0000-000000000000,2026-02-16,2026-02-16,2026-02-24,2026-02-27,Annual,0
439,1293,00000000-0000-0000-0000-000000000000,2025-02-06,2025-02-06,2025-02-10,2025-02-14,Maternity/Paternity,1
440,506,00000000-0000-0000-0000-000000000000,2025-10-02,2025-10-02,2025-10-11,2025-10-18,Annual,1
441,876,00000000-0000-0000-0000-000000000000,2026-01-25,2026-01-25,2026-01-29,2026-02-02,Annual,0
442,1038,00000000-0000-0000-0000-000000000000,2025-12-30,2025-12-30,2026-01-01,2026-01-10,Maternity/Paternity,1
443,1190,00000000-0000-0000-0000-000000000000,2025-05-18,2025-05-18,2025-05-25,2025-06-03,Maternity/Paternity,1
444,1270,00000000-0000-0000-0000-000000000000,2025-01-14,2025-01-14,2025-01-21,2025-01-21,Annual,1
445,324,00000000-0000-0000-0000-000000000000,2025-02-18,2025-02-18,2025-02-26,2025-02-26,Sick,1
446,627,00000000-0000-0000-0000-000000000000,2026-01-22,2026-01-22,2026-02-02,2026-02-08,Sick,1
447,222,00000000-0000-0000-0000-000000000000,2026-01-24,2026-01-24,2026-02-02,2026-02-10,Annual,1
448,103,00000000-0000-0000-0000-000000000000,2025-03-19,2025-03-19,2025-03-31,2025-04-08,Annual,0
449,926,00000000-0000-0000-0000-000000000000,2025-05-21,2025-05-21,2025-05-25,2025-05-27,Annual,0
450,77,00000000-0000-0000-0000-000000000000,2025-07-16,2025-07-16,2025-07-22,2025-07-23,Annual,1
451,183,00000000-0000-0000-0000-000000000000,2025-01-15,2025-01-15,2025-01-26,2025-02-03,Maternity/Paternity,1
452,1082,00000000-0000-0000-0000-000000000000,2025-09-27,2025-09-27,2025-10-02,2025-10-04,Annual,1
453,1287,00000000-0000-0000-0000-000000000000,2025-12-23,2025-12-23,2026-01-03,2026-01-11,Annual,1
454,777,00000000-0000-0000-0000-000000000000,2025-07-26,2025-07-26,2025-08-04,2025-08-04,Sick,1
455,676,00000000-0000-0000-0000-000000000000,2025-07-24,2025-07-24,2025-08-05,2025-08-10,Annual,1
456,963,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-04-27,2025-05-03,Annual,1
